,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2023-07-05,GS,323.95001220703125,324.6099853515625,319.6300048828125,308.89520263671875,2561000.0,2.0,-2.0403860263874094,335.6966895612757,296.89323353442745,46.755388242111536,-47.188828319711035,1.288467540211715,314.64894816080727,316.02831064860027,14.180000305175781,21.61836634232988
1,2023-07-05,HD,310.5,312.29998779296875,309.989990234375,301.01055908203125,2496000.0,2.0,4.425781559650375,303.62428854572426,284.3255314005648,57.23066752197282,128.21025478302437,14.423721966958974,289.5103037516276,285.5549825032552,14.180000305175781,21.61836634232988
1,2023-07-05,HON,207.39999389648438,208.33999633789062,205.9499969482422,200.82179260253906,2335900.0,2.0,2.618552918350929,202.95357611396102,189.84306695244524,58.13474504638106,136.93578586654905,11.496465910330167,194.03077087402343,192.05104319254556,14.180000305175781,21.61836634232988
1,2023-07-05,IBM,133.32000732421875,134.30999755859375,132.58999633789062,127.64439392089844,2955100.0,2.0,0.9440217682000878,132.26091037779997,123.08017162293247,56.12133654865212,29.581032149983695,12.449496642636436,125.99970728556315,122.1443541208903,14.180000305175781,21.61836634232988
1,2023-07-05,INTC,33.310001373291016,33.33000183105469,32.5,31.8605899810791,37664700.0,2.0,0.5586324247039585,35.61055338327335,29.78156602438046,52.34797970060477,23.129618046011597,6.703624994339524,31.56233507792155,30.68620532353719,14.180000305175781,21.61836634232988
1,2023-07-05,JNJ,162.99000549316406,163.9199981689453,162.72999572753906,156.6786651611328,7224600.0,2.0,1.266922042141232,160.8557145596397,152.08782334319233,53.77008637518913,59.3640947715078,3.0161595379449335,154.3036142985026,154.78001251220704,14.180000305175781,21.61836634232988
1,2023-07-05,JPM,144.94000244140625,145.42999267578125,144.36000061035156,140.23190307617188,8934900.0,2.0,1.5412381766065266,140.98221198922846,131.90700615042,58.97665921856001,146.87959298219002,14.210083319662662,135.02843475341797,133.29867184956868,14.180000305175781,21.61836634232988
1,2023-07-05,KO,60.279998779296875,61.099998474121094,60.15999984741211,58.73310089111328,14716600.0,2.0,-0.11469948091568938,59.694687908867316,57.04143422248034,49.72275087213929,12.5676547274748,13.22756838222412,58.1988213857015,59.446936416625974,14.180000305175781,21.61836634232988
1,2023-07-05,MCD,295.1099853515625,297.30999755859375,294.5899963378906,288.3319091796875,2356000.0,2.0,1.8915020805651466,290.759486499956,274.2895277822706,58.63263616402347,131.3801639330596,21.596775941597834,280.84581400553384,281.90674285888673,14.180000305175781,21.61836634232988
1,2023-07-05,MMM,84.27257537841797,84.75752258300781,82.41638946533203,77.72396850585938,4716306.0,2.0,-0.10512267704335443,82.16043114061519,76.6689488947852,46.671512357717,-7.342331986473906,1.6254929341282573,78.62126922607422,79.39237632751465,14.180000305175781,21.61836634232988
1,2023-07-05,MRK,114.04000091552734,114.43000030517578,113.41999816894531,110.01298522949219,5861500.0,2.0,0.6329577217123585,112.37428569072021,103.20211582905519,53.28923102311597,84.80478936190505,4.217071887155084,107.76963475545247,109.50949503580729,14.180000305175781,21.61836634232988
1,2023-07-05,MSFT,335.0899963378906,341.6499938964844,334.7300109863281,334.921630859375,18172400.0,2.0,4.435919538184464,343.52866303655054,320.08565275934785,59.42918453079793,70.45864956223016,26.162300011538402,329.2506357828776,312.64579518636066,14.180000305175781,21.61836634232988
1,2023-07-05,NKE,108.62000274658203,108.91000366210938,106.54000091552734,105.12352752685547,10405300.0,2.0,-0.632076055100427,113.2256374623216,102.286445972737,42.7149239929007,-39.70688624490356,14.24738693344999,106.77437032063803,113.95090192159017,14.180000305175781,21.61836634232988
1,2023-07-05,PG,151.6300048828125,152.4600067138672,151.44000244140625,146.6861114501953,8279800.0,2.0,0.7741716696303627,147.67348730687067,138.26611840601996,55.82436783014186,142.16208710494578,7.611862707584343,142.0737325032552,145.15102106730143,14.180000305175781,21.61836634232988
1,2023-07-05,TRV,171.5,172.88999938964844,170.25999450683594,168.23252868652344,1258500.0,2.0,-0.948581682087422,173.4429169731817,165.73825062935737,47.2471862206188,-76.31220369431244,16.624604629717656,169.4582310994466,171.48914794921876,14.180000305175781,21.61836634232988
1,2023-07-05,UNH,476.0299987792969,477.2900085449219,470.5899963378906,462.35211181640625,5053100.0,2.0,-1.9633986525329874,487.3507399612714,449.8969864791583,46.41511653965505,-67.47758941704187,14.515916743199709,470.6717966715495,476.88621927897134,14.180000305175781,21.61836634232988
1,2023-07-05,V,234.41000366210938,240.0,233.99000549316406,237.13368225097656,7601200.0,2.0,2.4436593891551865,236.11710486176952,216.5284822964336,59.88087072626488,223.0475718266705,15.88427477839232,225.19695587158202,226.88956527709962,14.180000305175781,21.61836634232988
1,2023-07-05,VZ,37.279998779296875,37.68000030517578,37.22999954223633,33.799110412597656,19868300.0,2.0,0.25862661176742563,33.932160267119336,31.177108875031543,54.549485734682314,181.98064485322746,10.13273268583845,32.31956844329834,33.2326309521993,14.180000305175781,21.61836634232988
1,2023-07-05,WBA,28.8799991607666,29.510000228881836,28.670000076293945,26.743637084960938,9073700.0,2.0,-0.6660080689422259,30.912906048675524,25.591481997589128,41.23259127720946,-102.80664103436996,21.247339118166252,28.17648442586263,29.259078884124754,14.180000305175781,21.61836634232988
1,2023-07-05,WMT,52.720001220703125,53.040000915527344,52.4466667175293,51.81714630126953,17585400.0,2.0,0.5685931226792107,52.27495425628651,49.223858228454695,62.08479357530209,108.4628789948742,22.865784157243894,49.957942708333334,49.667524909973146,14.180000305175781,21.61836634232988
2,2023-07-06,AAPL,189.83999633789062,192.02000427246094,189.1999969482422,190.5761260986328,45094300.0,3.0,4.10155393792661,193.49245413531764,176.682893765073,67.19553190485064,111.1819497899314,42.1491643171824,181.8863998413086,174.72792256673176,15.4399995803833,17.93027310684432
2,2023-07-06,AMGN,224.9199981689453,225.99000549316406,221.6999969482422,214.72909545898438,2457800.0,3.0,-0.3949562633432038,222.59604215983566,208.69187135334792,45.8897847599559,28.67420681838567,11.60919690158224,214.21454874674478,220.72486419677733,15.4399995803833,17.93027310684432
2,2023-07-06,AXP,171.74000549316406,172.30999755859375,168.22999572753906,168.22621154785156,3157300.0,3.0,2.793990407681747,173.67886593234513,162.84345004665877,55.9346387194575,39.69863106305603,8.524258930584168,164.4388687133789,158.86068929036458,15.4399995803833,17.93027310684432
2,2023-07-06,BA,212.47999572753906,213.61000061035156,209.5800018310547,212.6199951171875,4674700.0,3.0,0.74141170496938,223.3032080814159,203.35979088098645,52.94576494269197,19.26738605533681,1.6459270828163328,210.6913335164388,207.56849975585936,15.4399995803833,17.93027310684432
2,2023-07-06,CAT,242.75,243.8699951171875,238.83999633789062,234.40428161621094,3079700.0,3.0,5.268811029073959,243.4943612615799,226.28656677797085,55.91170346098802,52.04456888319277,11.26210385249562,226.24815826416017,218.59089253743488,15.4399995803833,17.93027310684432
2,2023-07-06,CRM,211.1999969482422,212.5,207.8300018310547,209.21124267578125,4250900.0,3.0,0.852109721900149,215.49376652309672,204.83125941684466,53.42657816502059,-46.085678820450006,16.591372691112845,210.85892028808593,204.40623296101887,15.4399995803833,17.93027310684432
2,2023-07-06,CSCO,51.06999969482422,51.189998626708984,50.650001525878906,49.14386749267578,13931100.0,3.0,0.5779676813487313,50.09508630185444,47.1779136523692,57.53996762513534,57.806270742792194,0.5581691885130406,48.19659932454427,46.86061560312907,15.4399995803833,17.93027310684432
2,2023-07-06,CVX,155.1999969482422,155.8300018310547,151.6300048828125,145.1301727294922,9203000.0,3.0,-0.4267698680394574,152.79362320907725,143.52331099502433,45.179708636046975,-67.27859348755105,18.164048830511,147.70026652018228,150.60053482055665,15.4399995803833,17.93027310684432
2,2023-07-06,DIS,88.66999816894531,88.83000183105469,87.77999877929688,88.04552459716797,12084600.0,3.0,-0.9356867485072513,93.52896151665237,86.00593228217576,43.20404620201749,-69.8649051236494,16.510519518551508,89.39918543497721,93.30322583516438,15.4399995803833,17.93027310684432
2,2023-07-06,GS,318.0,318.6400146484375,312.8399963378906,302.09088134765625,2896900.0,3.0,-2.6294901381131695,336.04639805788815,295.2116219616431,43.95043068250839,-103.86419540294312,7.6641772197547935,314.3444539388021,315.8754257202148,15.4399995803833,17.93027310684432
2,2023-07-06,HD,306.8399963378906,307.9800109863281,301.5400085449219,292.50714111328125,4828300.0,3.0,3.746710980139767,303.32142554284343,285.21143273352374,52.146221191049506,48.351321072416475,3.226287638918926,289.94411315917966,285.76371409098306,15.4399995803833,17.93027310684432
2,2023-07-06,HON,204.97000122070312,205.0500030517578,202.0800018310547,198.467529296875,2102300.0,3.0,2.419197511463409,202.867711322042,190.67509415891504,55.33240149319293,75.0325640699409,1.8780304285010379,194.26035919189454,192.26718190511068,15.4399995803833,17.93027310684432
2,2023-07-06,IBM,133.24000549316406,133.89999389648438,131.5500030517578,125.66658782958984,3507700.0,3.0,0.7800816071048757,132.2757398710928,123.01494616406343,52.57578201825029,-1.5469291491402704,8.744604978877552,126.14740880330403,122.19019584655761,15.4399995803833,17.93027310684432
2,2023-07-06,INTC,31.899999618530273,32.040000915527344,31.3799991607666,31.331377029418945,41693600.0,3.0,0.4157265627934663,35.522048528939976,29.96905349895309,50.98629762680453,-16.25709511193732,0.12274123777328558,31.617543093363444,30.679388109842936,15.4399995803833,17.93027310684432
2,2023-07-06,JNJ,162.25,162.3699951171875,161.0,155.5142364501953,6332500.0,3.0,1.0399240770655922,160.57303075793806,152.69962701794083,51.49322058769701,26.555096264243897,2.8527423154212768,154.455344136556,154.75612233479816,15.4399995803833,17.93027310684432
2,2023-07-06,JPM,143.02000427246094,143.38999938964844,141.44000244140625,138.84547424316406,9709500.0,3.0,1.5445882349958993,141.2044412009882,132.1521261818243,56.8237050922569,78.70273782485783,6.473327775168338,135.22626495361328,133.56031875610353,15.4399995803833,17.93027310684432
2,2023-07-06,KO,60.72999954223633,61.02000045776367,60.5,58.28078842163086,12603900.0,3.0,-0.12062150918571746,59.67990653245858,57.12414276868888,47.513823879937796,9.635978205058178,13.227568382224113,58.18326034545898,59.42037239074707,15.4399995803833,17.93027310684432
2,2023-07-06,MCD,295.32000732421875,296.5799865722656,293.44000244140625,286.40911865234375,2569600.0,3.0,1.8689224642888576,290.8923868333669,275.164677985969,56.50681279520501,100.37381729938282,18.585167649143877,281.07558186848956,282.1113042195638,15.4399995803833,17.93027310684432
2,2023-07-06,MMM,81.9397964477539,82.0066909790039,79.90802764892578,75.89572143554688,6137035.0,3.0,-0.33244055627977787,82.38836021698074,76.28499030792159,44.027717080380576,-102.12698216090364,7.173220331881179,78.47942301432292,79.32787068684895,15.4399995803833,17.93027310684432
2,2023-07-06,MRK,112.9000015258789,113.44000244140625,111.70999908447266,108.12623596191406,7257400.0,3.0,0.487290712878675,112.39207913102528,103.42332690535166,49.98084186781204,31.895788925243615,2.264596981827015,107.7057711283366,109.50767911275229,15.4399995803833,17.93027310684432
2,2023-07-06,MSFT,337.29998779296875,342.989990234375,335.5,338.0118408203125,28161200.0,3.0,4.502790628508876,344.2055468126936,320.1605206921892,60.536501972378474,88.39573064426459,27.245330373002353,329.9139088948568,313.51262715657555,15.4399995803833,17.93027310684432
2,2023-07-06,NKE,105.29000091552734,106.08999633789062,103.66999816894531,103.16044616699219,9923500.0,3.0,-0.9912536817324025,113.33581146707056,102.06928344259742,40.90550022988194,-105.47495866995303,19.620352438230473,106.61998901367187,113.68244857788086,15.4399995803833,17.93027310684432
2,2023-07-06,PG,151.1999969482422,152.19000244140625,150.75999450683594,146.44522094726562,7958300.0,3.0,0.8627845125740237,147.93065899464912,138.7315861835735,55.35676199833414,125.78856320573531,5.14093467679099,142.1646245320638,145.18264465332032,15.4399995803833,17.93027310684432
2,2023-07-06,TRV,171.67999267578125,171.67999267578125,168.6199951171875,166.59495544433594,1536500.0,3.0,-1.0423053595449687,173.5210159033729,165.3633667260216,45.58224830918523,-122.31840892425701,19.81705583531737,169.16061503092448,171.47683715820312,15.4399995803833,17.93027310684432
2,2023-07-06,UNH,469.3500061035156,472.3999938964844,466.6499938964844,460.5270690917969,3913600.0,3.0,-2.394420386157094,486.5091699555162,449.14739742729626,45.84923397614957,-93.77137477795056,16.85552948032868,470.36778869628904,476.1713658650716,15.4399995803833,17.93027310684432
2,2023-07-06,V,238.27000427246094,239.60000610351562,236.69000244140625,236.56919860839844,6441800.0,3.0,2.788811642779848,237.6598006841645,216.0414734247222,59.30144966134565,215.61858209294007,15.884274778392326,225.44783884684244,227.102330271403,15.4399995803833,17.93027310684432
2,2023-07-06,VZ,37.400001525878906,37.40999984741211,37.060001373291016,33.483482360839844,21558200.0,3.0,0.2744545238433105,33.96539428172401,31.363010144850698,52.527545816617184,139.32905112857702,7.985020807187164,32.3547384262085,33.19926481246948,15.4399995803833,17.93027310684432
2,2023-07-06,WBA,29.100000381469727,29.260000228881836,28.670000076293945,26.60654067993164,9876000.0,3.0,-0.6744180549112286,30.88578230144904,25.397418153262876,40.786674773663485,-100.73428635727525,21.247339118166252,28.113113848368325,29.16083656946818,15.4399995803833,17.93027310684432
2,2023-07-06,WMT,52.643333435058594,52.72666549682617,52.290000915527344,51.489418029785156,14427000.0,3.0,0.5602432952865968,52.211213134249164,49.52782495168833,59.937903627590885,88.42261191739017,20.823841529521385,50.051017634073894,49.70668627421061,15.4399995803833,17.93027310684432
3,2023-07-07,AAPL,191.41000366210938,192.6699981689453,190.24000549316406,189.45339965820312,46778000.0,4.0,3.928346113279673,193.34485854277358,178.10821457734363,65.46731686975822,108.24216393442315,43.148992751412244,182.5196334838867,175.22639694213868,14.829999923706055,16.229867302664836
3,2023-07-07,AMGN,221.86000061035156,222.16000366210938,218.44000244140625,210.55934143066406,2841500.0,4.0,-0.7742320739345132,222.75106038887367,208.28647318046228,42.77028524144356,-47.87284035213211,16.618381504659833,214.02869110107423,220.23646621704103,14.829999923706055,16.229867302664836
3,2023-07-07,AXP,169.1300048828125,171.57000732421875,168.6699981689453,167.10430908203125,2145300.0,4.0,2.487866991862461,173.64627141184843,162.76151667408908,54.77809324753604,30.307501281742873,8.524258930584166,165.02151540120443,159.0004847208659,14.829999923706055,16.229867302664836
3,2023-07-07,BA,212.94000244140625,215.66000366210938,211.8300018310547,212.10000610351562,4891200.0,4.0,0.7335173554114078,223.30696694369547,203.3730333614803,52.54897648554262,33.69762876588881,1.2181552564475981,211.00800018310548,207.56483306884766,14.829999923706055,16.229867302664836
3,2023-07-07,CAT,240.19000244140625,247.8000030517578,240.11000061035156,238.8861846923828,2903900.0,4.0,5.157987373765906,243.74721156202702,226.97199620164486,58.07473832241421,68.17788352540482,15.272598841030671,227.3027079264323,219.00938288370767,14.829999923706055,16.229867302664836
3,2023-07-07,CRM,209.77000427246094,212.11000061035156,209.27999877929688,208.66366577148438,3020800.0,4.0,0.6569013621278543,215.12251699449988,205.5868030738595,53.075450933151274,-45.18952412753062,16.591372691112834,210.95681915283203,204.7497080485026,14.829999923706055,16.229867302664836
3,2023-07-07,CSCO,51.0,51.650001525878906,50.7400016784668,49.028480529785156,15579600.0,4.0,0.5452961030237518,50.07860789994995,47.34676136274536,56.93817360469184,65.87907618407546,3.296327925765415,48.27506345113118,46.87265033721924,14.829999923706055,16.229867302664836
3,2023-07-07,CVX,152.13999938964844,155.99000549316406,151.9600067138672,146.40223693847656,6601300.0,4.0,-0.4768860822531735,152.26862678191011,143.5157451663321,46.647415756406836,-45.375870703691895,17.760233471575376,147.6170435587565,150.38917134602863,14.829999923706055,16.229867302664836
3,2023-07-07,DIS,88.30999755859375,89.7300033569336,88.08000183105469,87.9463119506836,9690800.0,4.0,-0.9417089052635816,93.29315558582742,85.85677498668234,43.06234089901809,-51.106900042804895,12.879893992419062,89.36016006469727,93.10842895507812,14.829999923706055,16.229867302664836
3,2023-07-07,GS,313.20001220703125,317.3699951171875,312.70001220703125,304.1852722167969,2901200.0,4.0,-2.8939993285296737,335.26025605113045,294.01149077504147,45.00104958227455,-95.72681406389746,7.7911950744707745,314.1528778076172,315.7189732869466,14.829999923706055,16.229867302664836
3,2023-07-07,HD,301.989990234375,305.6300048828125,300.8900146484375,293.27227783203125,2951100.0,4.0,3.2330146121597636,303.33613841937495,285.3042210776954,52.53870631659656,37.382919441532366,2.428659056124406,290.2662424723307,285.9435292561849,14.829999923706055,16.229867302664836
3,2023-07-07,HON,202.8800048828125,205.72000122070312,202.16000366210938,197.73789978027344,2253700.0,4.0,2.1772341114498204,202.8504858537662,191.16608824291347,54.49027902618464,70.76653822349844,3.3709536841340975,194.52918497721353,192.4629333496094,14.829999923706055,16.229867302664836
3,2023-07-07,IBM,131.77999877929688,133.85000610351562,131.75,125.59051513671875,2982400.0,4.0,0.6366801651390688,132.25568076635523,122.81630409692602,52.44395030451338,-4.870419798860523,8.744604978877575,126.27102203369141,122.24430707295735,14.829999923706055,16.229867302664836
3,2023-07-07,INTC,32.0,32.40999984741211,31.81999969482422,31.213773727416992,28345700.0,4.0,0.28964419603388336,35.471569323716395,30.075393986525295,50.68322109343556,-10.744987227740257,2.18440820091755,31.693984985351562,30.673376274108886,14.829999923706055,16.229867302664836
3,2023-07-07,JNJ,160.47000122070312,161.0399932861328,159.1999969482422,153.25271606445312,7021700.0,4.0,0.6698194972797182,160.4645653454874,152.87834236935637,47.4558611583894,-12.970611192623709,8.465639790814873,154.5336135864258,154.69533615112306,14.829999923706055,16.229867302664836
